agent_id,year,cumulative_state,elevated,has_insurance,relocated,trust_insurance,trust_neighbors
Agent_72,1,Only Flood Insurance,False,True,False,0.27,0.41
Agent_73,1,Only Flood Insurance,False,True,False,0.5,0.37
Agent_74,1,Only Flood Insurance,False,True,False,0.22,0.43
Agent_75,1,Do Nothing,False,False,False,0.21000000000000002,0.43
Agent_76,1,Do Nothing,False,False,False,0.23,0.47
Agent_77,1,Only Flood Insurance,False,True,False,0.45,0.41
Agent_78,1,Only Flood Insurance,False,True,False,0.45,0.33999999999999997
Agent_79,1,Only Flood Insurance,False,True,False,0.47000000000000003,0.45999999999999996
Agent_8,1,Do Nothing,False,False,False,0.2,0.37
Agent_80,1,Only Flood Insurance,False,True,False,0.41000000000000003,0.43
Agent_81,1,Only Flood Insurance,False,True,False,0.41000000000000003,0.35
Agent_82,1,Only Flood Insurance,False,True,False,0.24,0.36
Agent_83,1,Only Flood Insurance,False,True,False,0.34,0.38
Agent_84,1,Only Flood Insurance,False,True,False,0.49,0.41
Agent_85,1,Do Nothing,False,False,False,0.41,0.42
Agent_86,1,Only Flood Insurance,False,True,False,0.33,0.48
Agent_87,1,Only Flood Insurance,False,True,False,0.5,0.51
Agent_88,1,Only Flood Insurance,False,True,False,0.51,0.41
Agent_89,1,Only Flood Insurance,False,True,False,0.25,0.48
Agent_9,1,Only Flood Insurance,False,True,False,0.31,0.37
Agent_90,1,Only Flood Insurance,False,True,False,0.37,0.33999999999999997
Agent_91,1,Do Nothing,False,False,False,0.24000000000000002,0.41
Agent_92,1,Only Flood Insurance,False,True,False,0.27,0.41
Agent_93,1,Only Flood Insurance,False,True,False,0.25,0.45999999999999996
Agent_94,1,Only Flood Insurance,False,True,False,0.32,0.5
Agent_95,1,Do Nothing,False,False,False,0.24000000000000002,0.47
Agent_96,1,Do Nothing,False,False,False,0.38,0.49
Agent_97,1,Only Flood Insurance,False,True,False,0.46,0.47
Agent_98,1,Only Flood Insurance,False,True,False,0.5,0.45
Agent_99,1,Only Flood Insurance,False,True,False,0.39,0.45
Agent_1,2,Only Flood Insurance,False,True,False,0.28,0.36
Agent_10,2,Only Flood Insurance,False,True,False,0.24,0.44999999999999996
Agent_100,2,Only Flood Insurance,False,True,False,0.26,0.45999999999999996
Agent_11,2,Only Flood Insurance,False,True,False,0.24,0.51
Agent_12,2,Do Nothing,False,False,False,0.24999999999999997,0.33999999999999997
Agent_13,2,Do Nothing,False,False,False,0.19000000000000003,0.42
Agent_14,2,Only Flood Insurance,False,True,False,0.33,0.48
Agent_15,2,Do Nothing,False,False,False,0.45,0.47
Agent_16,2,Only Flood Insurance,False,True,False,0.37000000000000005,0.44
Agent_17,2,Only Flood Insurance,False,True,False,0.33,0.5
Agent_18,2,Only Flood Insurance,False,True,False,0.27,0.39999999999999997
Agent_19,2,Do Nothing,False,False,False,0.47,0.33999999999999997
Agent_2,2,Only Flood Insurance,False,True,False,0.24,0.44999999999999996
Agent_20,2,Do Nothing,False,False,False,0.32999999999999996,0.37
Agent_21,2,Only Flood Insurance,False,True,False,0.48000000000000004,0.36
Agent_22,2,Only Flood Insurance,False,True,False,0.53,0.45999999999999996
Agent_23,2,Only Flood Insurance,False,True,False,0.30000000000000004,0.52
Agent_24,2,Only Flood Insurance,False,True,False,0.52,0.48
Agent_25,2,Only Flood Insurance,False,True,False,0.27,0.44999999999999996
Agent_26,2,Only Flood Insurance,False,True,False,0.32000000000000006,0.32999999999999996
Agent_27,2,Only Flood Insurance,False,True,False,0.34,0.36
Agent_28,2,Only Flood Insurance,False,True,False,0.33,0.51
Agent_29,2,Only Flood Insurance,False,True,False,0.31000000000000005,0.39999999999999997
Agent_3,2,Only Flood Insurance,False,True,False,0.5,0.36
Agent_30,2,Only Flood Insurance,False,True,False,0.28,0.43
Agent_31,2,Do Nothing,False,False,False,0.3,0.36
Agent_32,2,Do Nothing,False,False,False,0.33,0.38
Agent_33,2,Only Flood Insurance,False,True,False,0.5,0.53
Agent_34,2,Only House Elevation,True,False,False,0.39,0.51
Agent_35,2,Do Nothing,False,False,False,0.23,0.44
Agent_36,2,Only Flood Insurance,False,True,False,0.54,0.33999999999999997
Agent_37,2,Only Flood Insurance,False,True,False,0.5,0.49
Agent_38,2,Only Flood Insurance,False,True,False,0.45,0.38999999999999996
Agent_39,2,Do Nothing,False,False,False,0.39999999999999997,0.42
Agent_4,2,Only Flood Insurance,False,True,False,0.31000000000000005,0.36
Agent_40,2,Only Flood Insurance,False,True,False,0.31000000000000005,0.5
Agent_41,2,Do Nothing,False,False,False,0.44999999999999996,0.32999999999999996
Agent_42,2,Do Nothing,False,False,False,0.30999999999999994,0.39999999999999997
Agent_43,2,Only Flood Insurance,False,True,False,0.38000000000000006,0.42
Agent_44,2,Only Flood Insurance,False,True,False,0.44,0.38
Agent_45,2,Only Flood Insurance,False,True,False,0.47000000000000003,0.42
Agent_46,2,Do Nothing,False,False,False,0.45,0.42
Agent_47,2,Do Nothing,False,False,False,0.36,0.33999999999999997
Agent_48,2,Do Nothing,False,False,False,0.43999999999999995,0.38
Agent_49,2,Only House Elevation,True,False,False,0.47,0.53
Agent_5,2,Only Flood Insurance,False,True,False,0.27,0.32999999999999996
Agent_50,2,Only Flood Insurance,False,True,False,0.48000000000000004,0.42
Agent_51,2,Only Flood Insurance,False,True,False,0.5,0.44999999999999996
Agent_52,2,Do Nothing,False,False,False,0.41,0.35
Agent_53,2,Do Nothing,False,False,False,0.24999999999999997,0.41
Agent_54,2,Only Flood Insurance,False,True,False,0.48,0.39999999999999997
Agent_55,2,Do Nothing,False,False,False,0.36999999999999994,0.44999999999999996
Agent_56,2,Only Flood Insurance,False,True,False,0.51,0.36
Agent_57,2,Do Nothing,False,False,False,0.49,0.38999999999999996
Agent_58,2,Only Flood Insurance,False,True,False,0.47000000000000003,0.47
Agent_59,2,Do Nothing,False,False,False,0.24000000000000002,0.36
Agent_6,2,Only Flood Insurance,False,True,False,0.34,0.36
Agent_60,2,Only Flood Insurance,False,True,False,0.26,0.38999999999999996
Agent_61,2,Only Flood Insurance,False,True,False,0.32000000000000006,0.32999999999999996
Agent_62,2,Do Nothing,False,False,False,0.35,0.38999999999999996
Agent_63,2,Do Nothing,False,False,False,0.25,0.35
Agent_64,2,Only Flood Insurance,False,True,False,0.39,0.39999999999999997
Agent_65,2,Only Flood Insurance,False,True,False,0.24999999999999997,0.38999999999999996
Agent_66,2,Do Nothing,False,False,False,0.21000000000000002,0.44
Agent_67,2,Only Flood Insurance,False,True,False,0.25,0.38
Agent_68,2,Do Nothing,False,False,False,0.29,0.41
Agent_69,2,Do Nothing,False,False,False,0.3,0.39999999999999997
Agent_7,2,Do Nothing,False,False,False,0.41,0.35
Agent_70,2,Do Nothing,False,False,False,0.34,0.49
Agent_71,2,Only Flood Insurance,False,True,False,0.44000000000000006,0.47
Agent_72,2,Only Flood Insurance,False,True,False,0.29000000000000004,0.39999999999999997
Agent_73,2,Only Flood Insurance,False,True,False,0.52,0.36
Agent_74,2,Only Flood Insurance,False,True,False,0.24,0.42
Agent_75,2,Do Nothing,False,False,False,0.19000000000000003,0.42
Agent_76,2,Do Nothing,False,False,False,0.21000000000000002,0.45999999999999996
Agent_77,2,Only Flood Insurance,False,True,False,0.47000000000000003,0.39999999999999997
Agent_78,2,Only Flood Insurance,False,True,False,0.47000000000000003,0.32999999999999996
Agent_79,2,Only Flood Insurance,False,True,False,0.49000000000000005,0.44999999999999996
Agent_8,2,Only Flood Insurance,False,True,False,0.22,0.36
Agent_80,2,Do Nothing,False,False,False,0.39,0.42
Agent_81,2,Only Flood Insurance,False,True,False,0.43000000000000005,0.33999999999999997
Agent_82,2,Only Flood Insurance,False,True,False,0.26,0.35
Agent_83,2,Only Flood Insurance,False,True,False,0.36000000000000004,0.37
Agent_84,2,Do Nothing,False,False,False,0.47,0.39999999999999997
Agent_85,2,Only Flood Insurance,False,True,False,0.43,0.41
Agent_86,2,Only Flood Insurance,False,True,False,0.35000000000000003,0.47
Agent_87,2,Only Flood Insurance,False,True,False,0.52,0.5
Agent_88,2,Only Flood Insurance,False,True,False,0.53,0.39999999999999997
Agent_89,2,Only Flood Insurance,False,True,False,0.27,0.47
Agent_9,2,Only Flood Insurance,False,True,False,0.33,0.36
Agent_90,2,Do Nothing,False,False,False,0.35,0.32999999999999996
Agent_91,2,Do Nothing,False,False,False,0.22000000000000003,0.39999999999999997
Agent_92,2,Only Flood Insurance,False,True,False,0.29000000000000004,0.39999999999999997
Agent_93,2,Only Flood Insurance,False,True,False,0.27,0.44999999999999996
Agent_94,2,Only Flood Insurance,False,True,False,0.34,0.49
Agent_95,2,Do Nothing,False,False,False,0.22000000000000003,0.45999999999999996
Agent_96,2,Only Flood Insurance,False,True,False,0.4,0.48
Agent_97,2,Only Flood Insurance,False,True,False,0.48000000000000004,0.45999999999999996
Agent_98,2,Only Flood Insurance,False,True,False,0.52,0.44
Agent_99,2,Only Flood Insurance,False,True,False,0.41000000000000003,0.44
Agent_1,3,Only Flood Insurance,False,True,False,0.18000000000000002,0.35
Agent_10,3,Do Nothing,False,False,False,0.29,0.43999999999999995
Agent_100,3,Only Flood Insurance,False,True,False,0.28,0.44999999999999996
Agent_11,3,Only Flood Insurance,False,True,False,0.26,0.5
Agent_12,3,Only Flood Insurance,False,True,False,0.14999999999999997,0.32999999999999996
Agent_13,3,Only Flood Insurance,False,True,False,0.21000000000000002,0.41
Agent_14,3,Only House Elevation,True,False,False,0.31,0.47
Agent_15,3,Only Flood Insurance,False,True,False,0.35,0.45999999999999996
Agent_16,3,Only Flood Insurance,False,True,False,0.27,0.43
Agent_17,3,Only Flood Insurance,False,True,False,0.35000000000000003,0.49
Agent_18,3,Only Flood Insurance,False,True,False,0.17,0.38999999999999996
Agent_19,3,Only Flood Insurance,False,True,False,0.37,0.32999999999999996
Agent_2,3,Only Flood Insurance,False,True,False,0.26,0.43999999999999995
Agent_20,3,Only Flood Insurance,False,True,False,0.22999999999999995,0.36
Agent_21,3,Only Flood Insurance,False,True,False,0.38,0.35
Agent_22,3,Only House Elevation,True,False,False,0.51,0.44999999999999996
Agent_23,3,Only Flood Insurance,False,True,False,0.20000000000000004,0.51
Agent_24,3,Only House Elevation,True,False,False,0.5700000000000001,0.47
Agent_25,3,Only Flood Insurance,False,True,False,0.29000000000000004,0.43999999999999995
Agent_26,3,Only Flood Insurance,False,True,False,0.22000000000000006,0.31999999999999995
Agent_27,3,Do Nothing,False,False,False,0.39,0.35
Agent_28,3,Only Flood Insurance,False,True,False,0.23,0.5
Agent_29,3,Only Flood Insurance,False,True,False,0.33000000000000007,0.38999999999999996
Agent_3,3,Only Flood Insurance,False,True,False,0.4,0.35
Agent_30,3,Only Flood Insurance,False,True,False,0.30000000000000004,0.42
Agent_31,3,Only Flood Insurance,False,True,False,0.19999999999999998,0.35
Agent_32,3,Do Nothing,False,False,False,0.31,0.37
Agent_33,3,Only House Elevation,True,False,False,0.55,0.52
Agent_34,3,Only House Elevation,True,False,False,0.37,0.5
Agent_35,3,Only Flood Insurance,False,True,False,0.13,0.43
Agent_36,3,Only Flood Insurance,False,True,False,0.44000000000000006,0.32999999999999996
Agent_37,3,Only Flood Insurance,False,True,False,0.52,0.48
Agent_38,3,Only House Elevation,True,False,False,0.5,0.37999999999999995
Agent_39,3,Only Flood Insurance,False,True,False,0.29999999999999993,0.41
Agent_4,3,Only Flood Insurance,False,True,False,0.21000000000000005,0.35
Agent_40,3,Only House Elevation,True,False,False,0.36000000000000004,0.49
Agent_41,3,Do Nothing,False,False,False,0.49999999999999994,0.31999999999999995
Agent_42,3,Only Flood Insurance,False,True,False,0.20999999999999994,0.38999999999999996
Agent_43,3,Only Flood Insurance,False,True,False,0.28,0.41
Agent_44,3,Only Flood Insurance,False,True,False,0.46,0.37
Agent_45,3,Only Flood Insurance,False,True,False,0.37,0.41
Agent_46,3,Only Flood Insurance,False,True,False,0.35,0.41
Agent_47,3,Only Flood Insurance,False,True,False,0.26,0.32999999999999996
Agent_48,3,Only Flood Insurance,False,True,False,0.45999999999999996,0.37
Agent_49,3,Both Flood Insurance and House Elevation,True,True,False,0.49,0.52
Agent_5,3,Only Flood Insurance,False,True,False,0.17,0.31999999999999995
Agent_50,3,Only Flood Insurance,False,True,False,0.38,0.41
Agent_51,3,Only Flood Insurance,False,True,False,0.52,0.43999999999999995
Agent_52,3,Only Flood Insurance,False,True,False,0.43,0.33999999999999997
Agent_53,3,Only Flood Insurance,False,True,False,0.14999999999999997,0.39999999999999997
Agent_54,3,Only Flood Insurance,False,True,False,0.5,0.38999999999999996
Agent_55,3,Only Flood Insurance,False,True,False,0.2699999999999999,0.43999999999999995
Agent_56,3,Only Flood Insurance,False,True,False,0.41000000000000003,0.35
Agent_57,3,Only Flood Insurance,False,True,False,0.39,0.37999999999999995
Agent_58,3,Do Nothing,False,False,False,0.52,0.45999999999999996
Agent_59,3,Only Flood Insurance,False,True,False,0.14,0.35
Agent_6,3,Only House Elevation,True,False,False,0.32,0.35
Agent_60,3,Only Flood Insurance,False,True,False,0.28,0.37999999999999995
Agent_61,3,Only House Elevation,True,False,False,0.30000000000000004,0.31999999999999995
Agent_62,3,Only Flood Insurance,False,True,False,0.24999999999999997,0.37999999999999995
Agent_63,3,Only Flood Insurance,False,True,False,0.15,0.33999999999999997
Agent_64,3,Only Flood Insurance,False,True,False,0.29000000000000004,0.38999999999999996
Agent_65,3,Do Nothing,False,False,False,0.3,0.37999999999999995
Agent_66,3,Do Nothing,False,False,False,0.26,0.43
Agent_67,3,Only Flood Insurance,False,True,False,0.27,0.37
Agent_68,3,Only Flood Insurance,False,True,False,0.18999999999999997,0.39999999999999997
Agent_69,3,Only Flood Insurance,False,True,False,0.19999999999999998,0.38999999999999996
Agent_7,3,Only Flood Insurance,False,True,False,0.30999999999999994,0.33999999999999997
Agent_70,3,Do Nothing,False,False,False,0.39,0.48
Agent_71,3,Only Flood Insurance,False,True,False,0.3400000000000001,0.45999999999999996
Agent_72,3,Only House Elevation,True,False,False,0.34,0.38999999999999996
Agent_73,3,Only Flood Insurance,False,True,False,0.42000000000000004,0.35
Agent_74,3,Only Flood Insurance,False,True,False,0.26,0.41
Agent_75,3,Do Nothing,False,False,False,0.24000000000000005,0.41
Agent_76,3,Only Flood Insurance,False,True,False,0.11000000000000001,0.44999999999999996
Agent_77,3,Only Flood Insurance,False,True,False,0.37,0.38999999999999996
Agent_78,3,Only Flood Insurance,False,True,False,0.37,0.31999999999999995
Agent_79,3,Only Flood Insurance,False,True,False,0.39,0.43999999999999995
Agent_8,3,Only Flood Insurance,False,True,False,0.24,0.35
Agent_80,3,Only Flood Insurance,False,True,False,0.29000000000000004,0.41
Agent_81,3,Only House Elevation,True,False,False,0.48000000000000004,0.32999999999999996
Agent_82,3,Do Nothing,False,False,False,0.24000000000000002,0.33999999999999997
Agent_83,3,Only Flood Insurance,False,True,False,0.38000000000000006,0.36
Agent_84,3,Do Nothing,False,False,False,0.44999999999999996,0.38999999999999996
Agent_85,3,Only Flood Insurance,False,True,False,0.32999999999999996,0.39999999999999997
Agent_86,3,Only Flood Insurance,False,True,False,0.25,0.45999999999999996
Agent_87,3,Only Flood Insurance,False,True,False,0.42000000000000004,0.49
Agent_88,3,Only Flood Insurance,False,True,False,0.43000000000000005,0.38999999999999996
Agent_89,3,Only Flood Insurance,False,True,False,0.17,0.45999999999999996
Agent_9,3,Only Flood Insurance,False,True,False,0.23,0.35
Agent_90,3,Only Flood Insurance,False,True,False,0.24999999999999997,0.31999999999999995
Agent_91,3,Do Nothing,False,False,False,0.20000000000000004,0.38999999999999996
Agent_92,3,Only Flood Insurance,False,True,False,0.19000000000000003,0.38999999999999996
Agent_93,3,Only Flood Insurance,False,True,False,0.29000000000000004,0.43999999999999995
Agent_94,3,Only House Elevation,True,False,False,0.39,0.48
Agent_95,3,Do Nothing,False,False,False,0.27,0.44999999999999996
Agent_96,3,Only Flood Insurance,False,True,False,0.30000000000000004,0.47
Agent_97,3,Only Flood Insurance,False,True,False,0.38,0.44999999999999996
Agent_98,3,Only Flood Insurance,False,True,False,0.42000000000000004,0.43
Agent_99,3,Only House Elevation,True,False,False,0.39,0.43
Agent_1,4,Only House Elevation,True,False,False,0.23000000000000004,0.33999999999999997
Agent_10,4,Only House Elevation,True,False,False,0.33999999999999997,0.42999999999999994
Agent_100,4,Only Flood Insurance,False,True,False,0.18000000000000002,0.43999999999999995
Agent_11,4,Only Flood Insurance,False,True,False,0.28,0.49
Agent_12,4,Only Flood Insurance,False,True,False,0.16999999999999996,0.31999999999999995
Agent_13,4,Only Flood Insurance,False,True,False,0.23,0.39999999999999997
Agent_14,4,Both Flood Insurance and House Elevation,True,True,False,0.21,0.45999999999999996
Agent_15,4,Do Nothing,False,False,False,0.39999999999999997,0.44999999999999996
Agent_16,4,Only House Elevation,True,False,False,0.32,0.42
Agent_17,4,Only Flood Insurance,False,True,False,0.25,0.48
Agent_18,4,Only Flood Insurance,False,True,False,0.19,0.37999999999999995
Agent_19,4,Do Nothing,False,False,False,0.42,0.31999999999999995
Agent_2,4,Only Flood Insurance,False,True,False,0.28,0.42999999999999994
Agent_20,4,Only Flood Insurance,False,True,False,0.12999999999999995,0.35
Agent_21,4,Only Flood Insurance,False,True,False,0.28,0.33999999999999997
Agent_22,4,Only House Elevation,True,False,False,0.49,0.43999999999999995
Agent_23,4,Only Flood Insurance,False,True,False,0.10000000000000003,0.5
Agent_24,4,Only House Elevation,True,False,False,0.55,0.45999999999999996
Agent_25,4,Only Flood Insurance,False,True,False,0.31000000000000005,0.42999999999999994
Agent_26,4,Only House Elevation,True,False,False,0.2700000000000001,0.30999999999999994
Agent_27,4,Only Flood Insurance,False,True,False,0.29000000000000004,0.33999999999999997
Agent_28,4,Only Flood Insurance,False,True,False,0.13,0.49
Agent_29,4,Only House Elevation,True,False,False,0.38000000000000006,0.37999999999999995
Agent_3,4,Only Flood Insurance,False,True,False,0.42000000000000004,0.33999999999999997
Agent_30,4,Only Flood Insurance,False,True,False,0.20000000000000004,0.41
Agent_31,4,Do Nothing,False,False,False,0.25,0.33999999999999997
Agent_32,4,Only Flood Insurance,False,True,False,0.21,0.36
Agent_33,4,Only House Elevation,True,False,False,0.53,0.51
Agent_34,4,Only House Elevation,True,False,False,0.35,0.49
Agent_35,4,Only Flood Insurance,False,True,False,0.15,0.42
Agent_36,4,Only Flood Insurance,False,True,False,0.3400000000000001,0.31999999999999995
Agent_37,4,Only Flood Insurance,False,True,False,0.42000000000000004,0.47
Agent_38,4,Only House Elevation,True,False,False,0.48,0.36999999999999994
Agent_39,4,Only Flood Insurance,False,True,False,0.19999999999999993,0.39999999999999997
Agent_4,4,Only House Elevation,True,False,False,0.19000000000000006,0.33999999999999997
Agent_40,4,Only House Elevation,True,False,False,0.34,0.48
Agent_41,4,Do Nothing,False,False,False,0.5499999999999999,0.30999999999999994
Agent_42,4,Only Flood Insurance,False,True,False,0.22999999999999993,0.37999999999999995
Agent_43,4,Only House Elevation,True,False,False,0.26,0.39999999999999997
Agent_44,4,Only Flood Insurance,False,True,False,0.36,0.36
Agent_45,4,Only House Elevation,True,False,False,0.35,0.39999999999999997
Agent_46,4,Only Flood Insurance,False,True,False,0.24999999999999997,0.39999999999999997
Agent_47,4,Only Flood Insurance,False,True,False,0.28,0.31999999999999995
Agent_48,4,Only Flood Insurance,False,True,False,0.36,0.36
Agent_49,4,Only House Elevation,True,False,False,0.47,0.51
Agent_5,4,Only Flood Insurance,False,True,False,0.19,0.30999999999999994
Agent_50,4,Only Flood Insurance,False,True,False,0.28,0.39999999999999997
Agent_51,4,Only Flood Insurance,False,True,False,0.42000000000000004,0.42999999999999994
Agent_52,4,Do Nothing,False,False,False,0.48,0.32999999999999996
Agent_53,4,Do Nothing,False,False,False,0.19999999999999996,0.38999999999999996
Agent_54,4,Only Flood Insurance,False,True,False,0.4,0.37999999999999995
Agent_55,4,Do Nothing,False,False,False,0.3199999999999999,0.42999999999999994
Agent_56,4,Only Flood Insurance,False,True,False,0.43000000000000005,0.33999999999999997
Agent_57,4,Only Flood Insurance,False,True,False,0.29000000000000004,0.36999999999999994
Agent_58,4,Only Flood Insurance,False,True,False,0.54,0.44999999999999996
Agent_59,4,Only Flood Insurance,False,True,False,0.04000000000000001,0.33999999999999997
Agent_6,4,Both Flood Insurance and House Elevation,True,True,False,0.34,0.33999999999999997
Agent_60,4,Only Flood Insurance,False,True,False,0.18000000000000002,0.36999999999999994
Agent_61,4,Both Flood Insurance and House Elevation,True,True,False,0.32000000000000006,0.30999999999999994
Agent_62,4,Only Flood Insurance,False,True,False,0.14999999999999997,0.36999999999999994
Agent_63,4,Only House Elevation,True,False,False,0.13,0.32999999999999996
Agent_64,4,Do Nothing,False,False,False,0.27,0.37999999999999995
Agent_65,4,Only Flood Insurance,False,True,False,0.19999999999999998,0.36999999999999994
Agent_66,4,Do Nothing,False,False,False,0.24000000000000002,0.42
Agent_67,4,Do Nothing,False,False,False,0.32,0.36
Agent_68,4,Only Flood Insurance,False,True,False,0.08999999999999997,0.38999999999999996
Agent_69,4,Only Flood Insurance,False,True,False,0.09999999999999998,0.37999999999999995
Agent_7,4,Do Nothing,False,False,False,0.35999999999999993,0.32999999999999996
Agent_70,4,Only Flood Insurance,False,True,False,0.41000000000000003,0.47
Agent_71,4,Only Flood Insurance,False,True,False,0.24000000000000007,0.44999999999999996
Agent_72,4,Both Flood Insurance and House Elevation,True,True,False,0.36000000000000004,0.37999999999999995
Agent_73,4,Only Flood Insurance,False,True,False,0.32000000000000006,0.33999999999999997
Agent_74,4,Only Flood Insurance,False,True,False,0.28,0.39999999999999997
Agent_75,4,Only Flood Insurance,False,True,False,0.26000000000000006,0.39999999999999997
Agent_76,4,Only Flood Insurance,False,True,False,0.010000000000000009,0.43999999999999995
Agent_77,4,Only House Elevation,True,False,False,0.42,0.37999999999999995
Agent_78,4,Only House Elevation,True,False,False,0.42,0.30999999999999994
Agent_79,4,Only Flood Insurance,False,True,False,0.41000000000000003,0.42999999999999994
Agent_8,4,Do Nothing,False,False,False,0.22,0.33999999999999997
Agent_80,4,Only Flood Insurance,False,True,False,0.19000000000000003,0.39999999999999997
Agent_81,4,Both Flood Insurance and House Elevation,True,True,False,0.5,0.31999999999999995
Agent_82,4,Only Flood Insurance,False,True,False,0.26,0.32999999999999996
Agent_83,4,Only Flood Insurance,False,True,False,0.28,0.35
Agent_84,4,Only Flood Insurance,False,True,False,0.35,0.37999999999999995
Agent_85,4,Do Nothing,False,False,False,0.37999999999999995,0.38999999999999996
Agent_86,4,Only House Elevation,True,False,False,0.3,0.44999999999999996
Agent_87,4,Only Flood Insurance,False,True,False,0.32000000000000006,0.48
Agent_88,4,Only House Elevation,True,False,False,0.48000000000000004,0.37999999999999995
Agent_89,4,Only House Elevation,True,False,False,0.22000000000000003,0.44999999999999996
Agent_9,4,Do Nothing,False,False,False,0.21000000000000002,0.33999999999999997
