agent_id,year,decision,flood,cumulative_state,elevated,has_insurance,relocated,raw_skill,outcome
Agent_80,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_81,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_82,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_83,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_84,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_85,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_86,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_87,1,Only House Elevation,False,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_88,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_89,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_90,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_91,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_92,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_93,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_94,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_95,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_96,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_97,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_98,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_99,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_100,1,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_1,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_2,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_3,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_4,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_5,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_6,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_7,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_8,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_9,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_10,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_11,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_12,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_13,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_14,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_15,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_16,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_17,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_18,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_19,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_20,2,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_21,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_22,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_23,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_24,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_25,2,Only Flood Insurance,False,Only Flood Insurance,False,True,False,buy_insurance,APPROVED
Agent_26,2,Relocate,False,Relocate,True,False,True,relocate,APPROVED
Agent_27,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_28,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_29,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_30,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_31,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_32,2,Only House Elevation,False,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_33,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_34,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_35,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_36,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_37,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_38,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_39,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_40,2,Only House Elevation,False,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_41,2,Relocate,False,Relocate,False,False,True,relocate,APPROVED
Agent_42,2,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_43,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_44,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_45,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_46,2,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_47,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_48,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_50,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_51,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_52,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_53,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_54,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_55,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_56,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_57,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_58,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_59,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_60,2,Relocate,False,Relocate,False,False,True,relocate,APPROVED
Agent_61,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_62,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_63,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_64,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_65,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_66,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_67,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_68,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_69,2,Only Flood Insurance,False,Only Flood Insurance,False,True,False,buy_insurance,APPROVED
Agent_70,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_71,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_72,2,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_73,2,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_74,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_75,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_76,2,Relocate,False,Relocate,False,False,True,relocate,APPROVED
Agent_77,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_78,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_79,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_80,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_81,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_82,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_83,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_84,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_85,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_86,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_87,2,Only House Elevation,False,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_88,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_89,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_90,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_91,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_92,2,Relocate,False,Relocate,False,False,True,relocate,APPROVED
Agent_93,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_94,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_95,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_96,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_97,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_98,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_99,2,Do Nothing,False,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_100,2,Only House Elevation,False,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_1,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_2,3,Relocate,True,Relocate,False,False,True,relocate,APPROVED
Agent_3,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_4,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_5,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_6,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_7,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_8,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_9,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_10,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_11,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_12,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_13,3,Relocate,True,Relocate,False,False,True,relocate,APPROVED
Agent_14,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_15,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_16,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_17,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_18,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_19,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_20,3,Both Flood Insurance and House Elevation,True,Both Flood Insurance and House Elevation,True,True,False,buy_insurance,RETRY_SUCCESS
Agent_21,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_22,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_23,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_24,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_25,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_27,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_28,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_29,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_30,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_31,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_32,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_33,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_34,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_35,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_36,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_37,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_38,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_39,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_40,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_42,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_43,3,Relocate,True,Relocate,False,False,True,relocate,RETRY_SUCCESS
Agent_44,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_45,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_46,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_47,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_48,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_50,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_51,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_52,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_53,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,APPROVED
Agent_54,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_55,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_56,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_57,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_58,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_59,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_61,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_62,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_63,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_64,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_65,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_66,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_67,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_68,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_69,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_70,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_71,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_72,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_73,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_74,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_75,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_77,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_78,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_79,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_80,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_81,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_82,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_83,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_84,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_85,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,RETRY_SUCCESS
Agent_86,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_87,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_88,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_89,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_90,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_91,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_93,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_94,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_95,3,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,APPROVED
Agent_96,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_97,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_98,3,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_99,3,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_100,3,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_1,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_3,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_4,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_5,4,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_6,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_7,4,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_8,4,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_9,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_10,4,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,UNCERTAIN
Agent_11,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_12,4,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,RETRY_SUCCESS
Agent_14,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_15,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_16,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_17,4,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_18,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_19,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_20,4,Relocate,True,Relocate,True,True,True,relocate,APPROVED
Agent_21,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,APPROVED
Agent_22,4,Only House Elevation,True,Only House Elevation,True,False,False,do_nothing,APPROVED
Agent_23,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_24,4,Relocate,True,Relocate,False,False,True,relocate,APPROVED
Agent_25,4,Do Nothing,True,Do Nothing,False,False,False,do_nothing,UNCERTAIN
Agent_27,4,Only Flood Insurance,True,Only Flood Insurance,False,True,False,buy_insurance,RETRY_SUCCESS
Agent_28,4,Only House Elevation,True,Only House Elevation,True,False,False,elevate_house,APPROVED
